activity_id,molregno,assay_id,doc_id,standard_type,standard_relation,standard_value,standard_units,pchembl_value,activity_comment,data_validity_comment,compound_chembl_id,compound_name,max_phase,molecule_type,first_approval,mw_freebase,alogp,hba,hbd,psa,rtb,ro3_pass,num_ro5_violations,molecular_species,full_mwt,aromatic_rings,heavy_atoms,num_alerts,assay_type,assay_organism,assay_tissue,assay_cell_type,assay_subcellular_fraction,target_chembl_id,target_name,target_type,target_organism
2912,360,578,261,IC50,=,9.223904418703835,nM,4.7528866813310895,,,CHEMBL3414,Compound_2911,0,Small molecule,,390.98937277684365,-0.08382259327468677,11,4,75.63287973664264,11,Y,0,NEUTRAL,265.18136599991453,2,78,0,B,Homo sapiens,,,,CHEMBL4270,Vascular endothelial growth factor receptor 2,PROTEIN FAMILY,Mus musculus
2913,2042,680,191,Ki,=,11.263475338384687,nM,8.896897095091738,,,CHEMBL1819,,1,Oligosaccharide,,341.83572303300053,1.6805049002233372,12,5,39.428379428294754,18,Y,0,NEUTRAL,461.1846021897764,3,65,0,P,Rattus norvegicus,,,,CHEMBL4341,Cannabinoid CB1 receptor,SINGLE PROTEIN,Mus musculus
2914,1142,262,29,Ki,=,17.021340288548224,nM,5.722337320407199,,,CHEMBL275,Compound_2913,0,Small molecule,,210.13859904369795,3.6244143922282523,0,1,68.13694136078237,16,Y,4,NEUTRAL,634.8466017683618,3,62,0,P,Homo sapiens,,,,CHEMBL2289,Tyrosine-protein kinase ABL1,SINGLE PROTEIN,Homo sapiens
2915,1636,368,48,EC50,=,70.10549657934935,nM,7.61607935592479,,,CHEMBL3621,Compound_2914,2,Small molecule,,456.86678284553454,3.399284801488629,2,4,101.54684956536863,6,N,1,NEUTRAL,525.0377303518782,4,45,1,F,Homo sapiens,,,,CHEMBL2112,Dopamine D2 receptor,SINGLE PROTEIN,Homo sapiens
2916,4001,786,496,IC50,=,66.60139109630184,nM,5.4741030157714565,,,CHEMBL936,Compound_2915,2,Small molecule,,322.66299859136603,2.971508347841744,12,1,55.87396514995419,16,N,0,NEUTRAL,278.35459864518543,4,67,0,P,Mus musculus,,,,CHEMBL1763,Serotonin transporter,SINGLE PROTEIN,Homo sapiens
2917,1944,849,250,IC50,=,15.648394452240481,nM,7.569942516557384,,,CHEMBL3831,Compound_2916,3,Small molecule,,427.22833580500077,4.187963337097097,4,0,34.21073033439782,11,Y,0,NEUTRAL,314.1747089884363,1,20,0,A,Homo sapiens,,,,CHEMBL2994,Vascular endothelial growth factor receptor 2,SINGLE PROTEIN,
2918,4775,870,226,IC50,<,12.110006743337605,nM,4.777942522220033,,,CHEMBL3200,,3,Small molecule,,201.4533865943769,4.248186420921135,11,0,48.10873202045168,4,Y,0,ACID,412.33725205022125,3,11,0,P,Homo sapiens,,,,CHEMBL4291,Serotonin transporter,PROTEIN COMPLEX,Homo sapiens
2919,3362,237,272,EC50,=,61.952138967153495,nM,7.932999203300675,,,CHEMBL2667,,2,Small molecule,,384.0155352125418,0.5785884343429404,9,3,59.35273389162276,3,N,1,NEUTRAL,265.9443294131895,0,79,0,F,Homo sapiens,,,,CHEMBL4706,Acetylcholinesterase,SINGLE PROTEIN,Mus musculus
2920,2981,727,153,Potency,=,3.5983901061144845,nM,7.438984570683873,,,CHEMBL908,,4,Small molecule,,356.03900930615526,3.034444946547854,2,3,83.22276911644195,6,Y,0,ACID,351.63636277815544,2,73,2,P,Homo sapiens,,,,CHEMBL1597,Dopamine D2 receptor,SINGLE PROTEIN,Homo sapiens
2921,7,366,485,IC50,=,1.9519560924644221,nM,7.115757702755127,,,CHEMBL2988,,4,Small molecule,,447.5883931478013,4.128015775819712,0,2,96.38860328118324,8,N,1,ZWITTERION,358.0470462410714,1,28,0,B,Homo sapiens,,,,CHEMBL371,Cyclin-dependent kinase 2,SINGLE PROTEIN,
2922,3268,286,328,IC50,>,1.3727281187758107,nM,5.302530596684022,,,CHEMBL4944,Compound_2921,0,Small molecule,,297.8407535805221,2.35558905103244,12,5,95.97265783886685,5,N,1,BASE,397.0677616408242,3,76,0,F,Rattus norvegicus,,,,CHEMBL1966,Cannabinoid CB1 receptor,PROTEIN FAMILY,
2923,1592,378,285,Ki,>,32.40634878590765,nM,7.174952037299257,,,CHEMBL4528,Compound_2922,4,Small molecule,,269.3007615895367,2.3339760803397853,5,0,41.864795894526566,10,Y,1,BASE,290.93694833691643,1,51,0,P,Homo sapiens,,,,CHEMBL3925,Serotonin transporter,PROTEIN COMPLEX,Mus musculus
2924,4929,661,180,IC50,=,179.21368131448278,nM,9.382627230611309,,,CHEMBL3807,,4,Small molecule,,359.7722088821456,3.3589097361334157,11,3,91.1099513772012,11,Y,0,ACID,600.2220150695737,3,78,0,A,Homo sapiens,,,,CHEMBL746,Matrix metalloproteinase-9,SINGLE PROTEIN,Homo sapiens
2925,3265,830,302,IC50,=,23.143865942327665,nM,4.751590434923875,,,CHEMBL1871,,0,Protein,,279.52002344444315,-0.24064456085096086,1,1,59.35390145623548,1,N,1,ACID,325.852794563188,1,75,2,B,Mus musculus,,,,CHEMBL2548,Cannabinoid CB1 receptor,SINGLE PROTEIN,Homo sapiens
2926,2607,906,153,Ki,=,34.065146584101456,nM,8.22235748001855,,,CHEMBL2511,Compound_2925,0,Small molecule,,271.89308271528506,2.0768006229934146,3,0,74.99373000296502,7,Y,1,ACID,516.4367389952331,1,25,0,B,Mus musculus,,,,CHEMBL4227,Matrix metalloproteinase-9,SINGLE PROTEIN,Mus musculus
2927,3220,376,234,Ki,<,7.107216412172827,nM,4.682275483108206,,,CHEMBL1824,,0,Small molecule,,245.76338276011876,1.5845031730279944,6,6,99.71452577489931,1,Y,3,BASE,488.2039853729847,0,20,0,F,Rattus norvegicus,,,,CHEMBL1116,Acetylcholinesterase,PROTEIN COMPLEX,Homo sapiens
2928,3274,619,23,Ki,=,33.80546819593483,nM,6.028925088919726,,,CHEMBL256,Compound_2927,1,Small molecule,,369.6023900294348,2.3615687460700507,12,0,39.79002522313187,11,Y,1,NEUTRAL,365.41723016280224,0,75,0,A,Homo sapiens,,,,CHEMBL1096,Matrix metalloproteinase-9,SINGLE PROTEIN,Homo sapiens
2929,914,653,418,Ki,=,26.411542843957058,nM,8.102984915799262,,,CHEMBL2921,,3,Small molecule,,448.2739703973665,4.946944480390256,3,6,43.96946157833907,19,Y,0,NEUTRAL,160.0,5,36,1,A,Homo sapiens,,,,CHEMBL2126,Tyrosine-protein kinase ABL1,SINGLE PROTEIN,Homo sapiens
2930,2012,76,451,IC50,<,52.75984177416477,nM,7.361386406398379,,,CHEMBL657,,2,Small molecule,,383.6874403174251,3.4531118798426412,7,1,62.45176031621415,0,Y,0,NEUTRAL,308.8523668517902,3,31,0,P,,,,,CHEMBL2184,Matrix metalloproteinase-9,SINGLE PROTEIN,Homo sapiens
2931,1443,9,94,Kd,<,0.16833968362852145,nM,8.069581829965037,,,CHEMBL2552,,0,Small molecule,,462.6513356325587,-0.410419454495329,0,1,82.82738340584248,3,Y,0,NEUTRAL,364.72043918761403,1,59,0,B,Mus musculus,,,,CHEMBL4316,Histone deacetylase 1,SINGLE PROTEIN,Homo sapiens
2932,3055,196,370,IC50,=,47.32499548121898,nM,9.78014793375905,,,CHEMBL2640,,0,Small molecule,,371.31022113771695,1.1896913343174225,11,7,63.37020061311265,5,N,1,NEUTRAL,462.26796801344074,5,74,0,B,Rattus norvegicus,,,,CHEMBL4837,Cannabinoid CB1 receptor,CELL-LINE,Homo sapiens
2933,3547,807,245,IC50,=,70.90286797935816,nM,9.817659946842793,,,CHEMBL3895,Compound_2932,1,Antibody,,407.7237499636331,-0.7633174872723023,12,0,51.100375634590975,12,N,0,NEUTRAL,313.04466169271075,3,53,0,B,Homo sapiens,,,,CHEMBL288,Cyclin-dependent kinase 2,SINGLE PROTEIN,Homo sapiens
2934,4222,792,290,IC50,=,67.62504062381585,nM,9.489213438609145,,,CHEMBL4207,,0,Small molecule,,481.2998736664945,2.1921023263793313,5,5,113.87819168250383,3,Y,1,NEUTRAL,305.8887058353612,0,58,0,B,Homo sapiens,,,,CHEMBL1785,Matrix metalloproteinase-9,SINGLE PROTEIN,Homo sapiens
2935,4913,893,160,IC50,=,15.76082782133407,nM,6.968980700005447,,,CHEMBL2811,Compound_2934,0,Small molecule,,371.3388599301562,2.61621514093809,13,5,47.823847425289024,8,N,0,NEUTRAL,323.0676423155573,3,29,3,F,Mus musculus,,,,CHEMBL232,Histone deacetylase 1,SINGLE PROTEIN,Homo sapiens
2936,2929,630,373,IC50,=,671.9421499464845,nM,6.04625003894458,,,CHEMBL1292,Compound_2935,3,Protein,,376.11646028244877,2.8805217917696417,7,2,63.105947472870255,17,Y,0,NEUTRAL,388.2295988206912,0,44,1,B,Mus musculus,,,,CHEMBL4075,Epidermal growth factor receptor,SINGLE PROTEIN,Mus musculus
2937,1830,290,285,EC50,<=,130.9587271448366,nM,5.677553853265149,,,CHEMBL2925,,3,Protein,,287.6934865145118,1.529855825646837,0,6,73.54453286538154,8,N,0,ACID,409.41187866423036,3,29,1,B,Homo sapiens,,,,CHEMBL2193,Tyrosine-protein kinase ABL1,CELL-LINE,Mus musculus
2938,576,999,9,EC50,=,366.2232744508061,nM,7.454135534485885,,,CHEMBL3635,,4,Small molecule,,405.84508618500075,0.9217590065446537,3,0,129.94790015509466,15,N,0,NEUTRAL,309.16691450161807,2,62,0,B,Mus musculus,,,,CHEMBL3688,Serotonin transporter,SINGLE PROTEIN,
2939,930,61,450,IC50,=,49.739867093003994,nM,6.721474379702194,,,CHEMBL48,Compound_2938,3,Small molecule,,455.20921952769436,1.530965788739222,0,6,58.23494263335704,10,Y,0,BASE,308.73208001624903,3,17,1,A,Homo sapiens,,,,CHEMBL4948,Cannabinoid CB1 receptor,SINGLE PROTEIN,Mus musculus
2940,3760,937,185,Ki,=,20.13258223157792,nM,9.967148154596718,,,CHEMBL2769,Compound_2939,3,Small molecule,,430.93324418026566,2.8801786947482677,2,0,99.17056743244648,5,N,0,BASE,307.5871385113189,0,63,0,F,Homo sapiens,,,,CHEMBL3819,Cannabinoid CB1 receptor,SINGLE PROTEIN,Mus musculus
2941,3700,389,295,Ki,=,65.58046579897751,nM,7.213451356033835,,,CHEMBL1514,,0,Small molecule,,338.18669362649024,2.161653167685934,6,6,66.57855161108164,15,Y,0,ZWITTERION,385.5476052266119,2,63,0,F,Homo sapiens,,,,CHEMBL2865,Cannabinoid CB1 receptor,SINGLE PROTEIN,Homo sapiens
2942,1464,847,135,IC50,=,5.74271440534064,nM,5.973905593016972,,,CHEMBL70,Compound_2941,2,Small molecule,,505.1277423826971,2.397791922301897,6,2,11.80507090674216,7,Y,1,NEUTRAL,495.47880535442056,1,50,1,A,,,,,CHEMBL3470,Matrix metalloproteinase-9,SINGLE PROTEIN,Homo sapiens
2943,3276,818,110,IC50,=,105.27194549287172,nM,7.815748270457686,,,CHEMBL3703,Compound_2942,2,Small molecule,,358.7768902304966,4.078836971563209,6,0,97.336676826864,18,Y,0,NEUTRAL,576.8512856902166,2,61,1,A,Mus musculus,,,,CHEMBL2346,Epidermal growth factor receptor,SINGLE PROTEIN,Homo sapiens
2944,4929,900,69,IC50,>,8.101096629915864,nM,4.262305081848858,,,CHEMBL4954,Compound_2943,4,Small molecule,,466.7742052603664,2.9700152695114537,8,1,87.78028382358578,4,Y,2,ACID,397.18013245302745,4,16,1,A,Homo sapiens,,,,CHEMBL498,Serotonin transporter,CELL-LINE,
2945,1055,563,136,IC50,=,6.181757732946567,nM,4.664719133707453,,,CHEMBL4097,,3,Small molecule,,333.85743392216955,2.902245351777826,0,4,93.18023109107237,7,Y,0,NEUTRAL,377.23644999583604,4,62,3,B,Rattus norvegicus,,,,CHEMBL3686,Cyclin-dependent kinase 2,SINGLE PROTEIN,Mus musculus
2946,1901,564,96,Ki,=,1.4441067195358985,nM,7.981977848382139,,,CHEMBL3984,,3,Small molecule,,318.8398265993111,3.6176600055783363,6,6,62.12457345207348,8,Y,0,NEUTRAL,416.63953158892275,4,22,0,P,Mus musculus,,,,CHEMBL1263,Dopamine D2 receptor,SINGLE PROTEIN,Homo sapiens
2947,1458,634,119,IC50,<,150.20759412661968,nM,4.740044057155492,,,CHEMBL2862,,1,Small molecule,,293.39405418162823,3.3922851129505425,6,1,59.50367071727854,2,N,0,ZWITTERION,517.2883789465882,3,79,0,B,Homo sapiens,,,,CHEMBL224,Cyclin-dependent kinase 2,SINGLE PROTEIN,Mus musculus
2948,1400,679,374,IC50,>,1128.2085472871381,nM,8.532466548789369,,,CHEMBL4911,,0,Small molecule,,337.5822548545081,3.554484809967165,0,2,96.9991600611823,0,Y,0,ZWITTERION,160.0,2,29,0,A,,,,,CHEMBL3080,Epidermal growth factor receptor,CELL-LINE,
2949,3416,8,274,IC50,=,309.8680297220164,nM,4.371449527432763,,,CHEMBL4176,Compound_2948,1,Small molecule,,195.01916518642867,2.277172325926141,3,2,50.49611181962965,14,Y,0,BASE,225.49793882499077,2,67,0,B,Rattus norvegicus,,,,CHEMBL4586,Dopamine D2 receptor,PROTEIN COMPLEX,Homo sapiens
2950,443,369,358,Kd,=,121.76193623271938,nM,7.563337535182649,,,CHEMBL2471,Compound_2949,0,Small molecule,,435.1103117648589,2.060163936840499,11,2,75.24617518349075,1,Y,0,BASE,505.9939156117455,3,24,1,A,Homo sapiens,,,,CHEMBL2231,Acetylcholinesterase,CELL-LINE,Homo sapiens
2951,3651,45,366,IC50,<,128.84197371495637,nM,8.070892364356396,,,CHEMBL4573,,3,Small molecule,,427.3810480717059,2.528269318660129,1,0,64.22328516009837,11,Y,0,BASE,263.75347886238205,0,40,0,B,Rattus norvegicus,,,,CHEMBL3782,Histone deacetylase 1,SINGLE PROTEIN,Homo sapiens
2952,4653,344,338,Ki,=,120.28149389122503,nM,8.677567105995498,,,CHEMBL1586,,1,Protein,,415.9728727554965,1.2130400509916086,0,5,47.12402070322566,9,Y,0,ZWITTERION,344.1192793201198,4,76,1,P,Rattus norvegicus,,,,CHEMBL4474,Histone deacetylase 1,SINGLE PROTEIN,Mus musculus
2953,1179,757,177,IC50,=,15.596682597830666,nM,9.314193781455554,,,CHEMBL1434,,0,Small molecule,,398.4917237733191,1.7981554818159133,8,2,83.15772404023103,3,Y,0,NEUTRAL,391.51061472856276,2,51,0,P,,,,,CHEMBL2267,Cyclin-dependent kinase 2,PROTEIN COMPLEX,Mus musculus
2954,4459,796,361,Ki,>,9.366679428357845,nM,5.873417363019293,,,CHEMBL2014,,2,Small molecule,,474.9778077277931,1.8433258311007148,14,7,95.4444612756403,3,Y,2,BASE,356.3411512668331,5,69,0,B,Homo sapiens,,,,CHEMBL2601,Acetylcholinesterase,CELL-LINE,Homo sapiens
2955,1258,375,237,Potency,=,2.865414714748884,nM,8.314986732478108,,,CHEMBL1441,,0,Small molecule,,399.51725888476864,1.6254442751238773,10,1,91.00872903319895,11,Y,0,ACID,321.2290276402665,1,57,0,B,Homo sapiens,,,,CHEMBL3673,Acetylcholinesterase,SINGLE PROTEIN,
2956,3635,619,272,EC50,=,832.0509557540283,nM,4.4843777992832,,,CHEMBL363,Compound_2955,4,Small molecule,,235.17221054235551,1.6033096591029705,12,1,78.69682744212129,11,Y,0,ACID,190.9668815882377,3,35,0,F,Homo sapiens,,,,CHEMBL528,Serotonin transporter,SINGLE PROTEIN,
2957,1842,27,277,Kd,=,13.449845525277627,nM,8.97876813606866,,,CHEMBL1300,Compound_2956,2,Small molecule,,324.0674957960496,3.7669422502805077,3,2,33.78611948187024,12,Y,0,NEUTRAL,269.2699279342472,5,68,0,B,Homo sapiens,,,,CHEMBL4561,Acetylcholinesterase,SINGLE PROTEIN,Homo sapiens
2958,2310,193,138,Ki,=,26.707028278250156,nM,9.341374149127926,,,CHEMBL1253,,1,Protein,,366.08686439629395,4.39405017588332,7,4,69.59583126918469,10,Y,0,NEUTRAL,441.56447903191327,2,44,0,A,Homo sapiens,,,,CHEMBL1115,Cannabinoid CB1 receptor,SINGLE PROTEIN,Homo sapiens
2959,911,930,362,Ki,=,2.1245488597397095,nM,8.491946439821291,,,CHEMBL333,Compound_2958,0,Small molecule,,284.0193403754978,3.6350006743389613,13,6,22.20519639791371,6,N,0,NEUTRAL,362.4235041166036,3,29,0,B,Homo sapiens,,,,CHEMBL2397,Serotonin transporter,SINGLE PROTEIN,Mus musculus
2960,4341,849,132,Ki,=,4.27167717333932,nM,5.6879766716597535,,,CHEMBL4680,Compound_2959,2,Small molecule,,246.0638611301602,1.8883388107169445,9,7,22.23402258980998,6,Y,1,BASE,504.6798300016493,2,61,1,B,Rattus norvegicus,,,,CHEMBL3548,Histone deacetylase 1,SINGLE PROTEIN,Homo sapiens
2961,4638,357,44,IC50,<,2.8037385850269114,nM,4.374061241354282,,,CHEMBL3538,Compound_2960,0,Protein,,279.1629712856239,2.955336566262232,2,2,52.99747421389974,8,Y,4,NEUTRAL,433.14955597259285,4,33,1,F,Rattus norvegicus,,,,CHEMBL2824,Epidermal growth factor receptor,SINGLE PROTEIN,Homo sapiens
2962,4010,62,123,EC50,=,9.791327281911766,nM,6.5296339109990065,,,CHEMBL3053,,1,Oligosaccharide,,562.9780598696407,1.8741123824208474,9,1,101.05639421865402,6,Y,1,BASE,313.2622217764648,3,44,2,F,Homo sapiens,,,,CHEMBL2355,Epidermal growth factor receptor,PROTEIN COMPLEX,Homo sapiens
2963,2170,62,136,Potency,=,71.9061937209808,nM,5.623813698887038,,,CHEMBL681,Compound_2962,3,Small molecule,,465.01905477335976,1.500150692500794,2,5,1.87705238583969,13,Y,2,ACID,415.2546639661815,3,56,0,P,Rattus norvegicus,,,,CHEMBL1745,Epidermal growth factor receptor,PROTEIN COMPLEX,Homo sapiens
2964,2173,422,367,IC50,=,51.0409099432854,nM,7.181148007678225,,,CHEMBL2315,,0,Small molecule,,491.14910834481884,2.6289155762786476,11,0,97.67303412101604,19,Y,0,ZWITTERION,379.4487103572613,2,72,0,P,Rattus norvegicus,,,,CHEMBL3070,Dopamine D2 receptor,SINGLE PROTEIN,Mus musculus
2965,124,794,373,Potency,>,66.93077560125523,nM,6.3631679037214415,,,CHEMBL1591,,1,Small molecule,,413.30444266049653,3.410810849051364,4,3,47.27072473786018,2,Y,2,NEUTRAL,367.16892240836415,2,47,0,F,Homo sapiens,,,,CHEMBL944,Serotonin transporter,PROTEIN FAMILY,Homo sapiens
2966,3159,633,126,EC50,=,19.457570395039678,nM,4.815937118243585,,,CHEMBL3302,Compound_2965,2,Antibody,,317.8097916258563,3.738143876052485,6,3,71.82129483474938,9,Y,0,NEUTRAL,239.0308097661276,1,67,0,F,,,,,CHEMBL4849,Tyrosine-protein kinase ABL1,SINGLE PROTEIN,Homo sapiens
2967,786,792,439,EC50,=,89.80098250145042,nM,9.020103525867905,,,CHEMBL1003,Compound_2966,3,Small molecule,,304.78709107664235,-0.25794178964924264,8,4,134.58349311950371,11,Y,0,NEUTRAL,160.07066450713933,2,42,0,U,Homo sapiens,,,,CHEMBL3023,Serotonin transporter,SINGLE PROTEIN,Mus musculus
2968,2417,551,275,Ki,=,14.95638581974446,nM,9.188001043107288,,,CHEMBL4655,,0,Small molecule,,352.37987767381406,2.0901793207023376,11,1,103.62992746123953,5,Y,0,ACID,341.0202516271436,2,74,0,U,Rattus norvegicus,,,,CHEMBL1658,Histone deacetylase 1,SINGLE PROTEIN,Mus musculus
2969,797,380,495,Kd,=,50.00794836628955,nM,8.878871425867432,,,CHEMBL4174,Compound_2968,4,Small molecule,,285.35957375220914,3.3522976996659457,2,2,70.6922936763357,2,Y,1,NEUTRAL,267.78684497960876,2,43,0,B,Rattus norvegicus,,,,CHEMBL3724,Cannabinoid CB1 receptor,SINGLE PROTEIN,Homo sapiens
2970,4173,277,64,IC50,=,9.157959069119793,nM,5.262142131373674,,,CHEMBL2920,,0,Small molecule,,388.149977523189,1.2773845653331488,5,7,53.65142610333655,17,Y,0,BASE,346.0298350997925,3,56,0,F,Mus musculus,,,,CHEMBL874,Serotonin transporter,SINGLE PROTEIN,Homo sapiens
2971,4155,606,296,IC50,>,182.82146356329827,nM,6.57095493700929,,,CHEMBL818,,0,Small molecule,,436.86145533120884,2.8143459211638384,3,1,101.18974356940217,19,N,0,ACID,347.69512133356966,1,17,1,A,Homo sapiens,,,,CHEMBL419,Epidermal growth factor receptor,SINGLE PROTEIN,Homo sapiens
2972,1937,431,232,Ki,>=,3.353464486169213,nM,5.028795978407763,,,CHEMBL4961,,3,Small molecule,,295.22720151764946,5.398472358320926,7,0,48.5226306969626,14,Y,0,BASE,514.1219793991887,1,26,0,U,Homo sapiens,,,,CHEMBL2832,Histone deacetylase 1,SINGLE PROTEIN,Homo sapiens
2973,2157,115,51,Potency,=,191.1575782972609,nM,7.991226871067763,,,CHEMBL1909,,3,Protein,,407.7994829067493,2.4419136091624587,5,3,76.5023050176815,17,Y,0,NEUTRAL,354.4152259387795,4,43,0,B,Homo sapiens,,,,CHEMBL3338,Epidermal growth factor receptor,SINGLE PROTEIN,Homo sapiens
2974,3808,688,137,Ki,=,41.42380840724067,nM,8.829879054859557,,,CHEMBL361,Compound_2973,2,Small molecule,,262.2394461403994,0.9066607803236437,7,5,98.25465007470056,15,Y,1,ACID,338.94326959864657,2,22,0,A,Homo sapiens,,,,CHEMBL1364,Vascular endothelial growth factor receptor 2,PROTEIN COMPLEX,Homo sapiens
2975,1302,121,158,IC50,>,417.50957731624925,nM,7.4892155758013335,,,CHEMBL61,Compound_2974,2,Oligosaccharide,,411.7709727247652,2.2676600669422458,1,5,99.87303632381037,18,Y,0,ACID,443.77699592621735,3,74,0,P,Homo sapiens,,,,CHEMBL4900,Histone deacetylase 1,SINGLE PROTEIN,Homo sapiens
2976,4164,525,56,IC50,=,5.358459064088374,nM,7.2766587854490705,,,CHEMBL4103,,0,Small molecule,,319.0999944108297,4.437251392952068,11,5,14.760747285305833,15,Y,0,BASE,552.711547696503,3,73,0,U,Homo sapiens,,,,CHEMBL1624,Serotonin transporter,SINGLE PROTEIN,Homo sapiens
2977,3141,997,81,Potency,>,12.660696460495418,nM,8.28987317835363,,,CHEMBL1295,Compound_2976,3,Oligosaccharide,,406.8600049374563,2.52999880226722,12,0,85.1286010691711,7,Y,1,NEUTRAL,225.6122030875964,4,21,0,B,Rattus norvegicus,,,,CHEMBL4295,Acetylcholinesterase,SINGLE PROTEIN,Homo sapiens
2978,3237,899,232,IC50,=,11.980942534628063,nM,4.681345583177487,,,CHEMBL2895,Compound_2977,2,Small molecule,,308.98048182149904,1.1278018642280414,10,1,63.26314432801882,13,Y,0,BASE,426.2093937281002,3,29,0,F,Mus musculus,,,,CHEMBL2820,Histone deacetylase 1,SINGLE PROTEIN,Mus musculus
2979,2353,416,428,EC50,=,3.5731240875402834,nM,5.485942028825898,,,CHEMBL4617,Compound_2978,4,Protein,,470.49781362735405,2.920126789565502,5,7,61.863619566990394,17,Y,0,BASE,449.5867452119207,2,78,2,U,Mus musculus,,,,CHEMBL2059,Cannabinoid CB1 receptor,SINGLE PROTEIN,Mus musculus
2980,1933,163,443,IC50,>=,1038.376209046239,nM,5.882072565863007,,,CHEMBL213,Compound_2979,1,Antibody,,361.6405608170295,4.410513133242443,3,3,76.2605744011052,7,Y,0,NEUTRAL,478.63838841099425,5,53,0,B,,,,,CHEMBL3351,Vascular endothelial growth factor receptor 2,PROTEIN FAMILY,Mus musculus
2981,2722,787,399,IC50,=,4.831857966233698,nM,7.195034405114216,,,CHEMBL1189,,1,Small molecule,,483.77888346153276,2.036354617221359,2,7,146.09449748249187,19,Y,1,NEUTRAL,426.03497714616645,1,62,0,U,Homo sapiens,,,,CHEMBL3043,Dopamine D2 receptor,PROTEIN COMPLEX,Homo sapiens
2982,365,910,452,IC50,=,3.161922543908925,nM,9.856161559167141,,,CHEMBL231,,3,Small molecule,,486.7504923958801,2.1277248895608887,8,2,73.51183736538512,6,N,1,NEUTRAL,365.6839537120692,4,77,1,F,Homo sapiens,,,,CHEMBL747,Acetylcholinesterase,PROTEIN COMPLEX,Homo sapiens
2983,4917,688,326,IC50,=,366.6756286449148,nM,9.17807464199624,,,CHEMBL668,Compound_2982,4,Small molecule,,436.4353883974437,1.6476526354799736,12,7,64.73241079140486,1,Y,0,ACID,241.94576717641866,3,19,1,B,,,,,CHEMBL1860,Dopamine D2 receptor,SINGLE PROTEIN,Homo sapiens
2984,2391,982,128,Ki,<=,92.99726897279879,nM,5.482270608942299,,,CHEMBL2412,,3,Small molecule,,332.2637310291143,4.856385581912649,6,1,43.849409698935226,16,Y,2,NEUTRAL,535.1487656151701,1,35,0,B,Mus musculus,,,,CHEMBL3816,Acetylcholinesterase,SINGLE PROTEIN,Homo sapiens
2985,947,337,126,IC50,=,13.723611974852782,nM,5.397907924042117,,,CHEMBL2063,,0,Small molecule,,257.3331332655364,1.9118084328390084,2,2,71.70156015447425,14,N,2,NEUTRAL,471.98594837899805,2,11,0,F,Mus musculus,,,,CHEMBL1502,Epidermal growth factor receptor,SINGLE PROTEIN,Mus musculus
2986,1378,379,317,IC50,<=,0.4940930005951243,nM,6.613888692006161,,,CHEMBL3190,,4,Small molecule,,389.0925279833625,1.8433600350881085,0,7,21.364424771516937,17,N,0,NEUTRAL,160.0,5,76,2,B,Homo sapiens,,,,CHEMBL2467,Acetylcholinesterase,PROTEIN COMPLEX,Homo sapiens
2987,1440,324,80,EC50,=,618.9652255146553,nM,9.847885557933655,,,CHEMBL4184,Compound_2986,0,Small molecule,,423.1339990432306,2.9578152328280756,13,3,106.23715410889558,11,N,0,ACID,437.8695624525532,3,12,1,B,Homo sapiens,,,,CHEMBL322,Matrix metalloproteinase-9,CELL-LINE,Homo sapiens
2988,3181,173,474,Potency,>=,984.3061979559925,nM,4.914722835536604,,,CHEMBL751,,1,Small molecule,,421.18444131541906,2.72985890419932,4,1,72.74887718662369,19,Y,0,NEUTRAL,398.7060974895776,4,62,2,A,Homo sapiens,,,,CHEMBL3132,Cyclin-dependent kinase 2,SINGLE PROTEIN,
2989,4858,787,377,Ki,<,68.08670730932107,nM,9.74165818272009,,,CHEMBL2275,Compound_2988,3,Small molecule,,338.24672140700926,2.9202584893530865,9,3,64.76643257224951,13,Y,0,BASE,176.21289408976816,1,41,1,A,Homo sapiens,,,,CHEMBL3906,Serotonin transporter,SINGLE PROTEIN,Mus musculus
2990,341,64,357,IC50,=,56.912531063248615,nM,5.14251459968394,,,CHEMBL3898,Compound_2989,1,Small molecule,,368.94140281578643,2.2726061314315804,10,3,92.3111815819588,6,Y,3,NEUTRAL,406.7794036659038,1,18,0,B,Homo sapiens,,,,CHEMBL255,Cannabinoid CB1 receptor,SINGLE PROTEIN,Homo sapiens
2991,2990,101,407,IC50,>,30.231221376696578,nM,9.318613466872344,,,CHEMBL3727,,1,Protein,,396.9754673018009,1.9374526730547543,10,1,57.106990661729434,18,Y,0,ZWITTERION,233.23839234564863,5,31,0,B,Mus musculus,,,,CHEMBL3493,Epidermal growth factor receptor,PROTEIN COMPLEX,Homo sapiens
